unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,churn_label,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score,total_charges_imputed,avg_monthly_spend,estimated_customer_lifetime_value,monthly_charge_to_tenure_ratio,is_month_to_month_contract,is_electronic_check,no_tech_support_flag,no_online_security_flag,payment_risk_score,customer_value_segment,tenure_segment,activity_line_count,invoice_count,first_activity_date,last_activity_date,active_day_count,total_quantity,net_activity_revenue,avg_unit_price,distinct_product_count,return_line_count,countries_count,primary_activity_country,anonymous_activity_line_count,avg_activity_mapping_confidence,gross_activity_revenue,return_amount,avg_invoice_value,return_rate,purchase_frequency_per_active_day,activity_span_days,inactivity_days,activity_recency_score,activity_frequency_score,activity_monetary_score,recency_frequency_metrics,engagement_score,support_ticket_count,open_ticket_count,closed_ticket_count,critical_ticket_count,high_priority_ticket_count,low_satisfaction_ticket_count,complaint_ticket_count,refund_or_cancel_ticket_count,unresolved_ticket_count,avg_satisfaction_rating,min_satisfaction_rating,avg_resolution_hours,max_resolution_hours,latest_support_time,primary_ticket_type,primary_ticket_priority,primary_ticket_channel,avg_support_mapping_confidence,open_ticket_rate,critical_ticket_rate,low_satisfaction_rate,complaint_frequency,support_burden_score,has_activity_flag,has_support_flag,no_activity_flag,support_to_tenure_ratio,complaints_per_tenure_month,monthly_spend_per_invoice,customer_health_score,activity_status
CUST0006718,9541-PWTWO,female,0,no,no,52,yes,yes,dsl,no,no,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,80.95,4233.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4233.95,81.42211538461538,4209.400000000001,1.5273584905660378,0,0,0,1,0.2,high_value,49_plus_months,1.0,1.0,2010-11-23 10:58:00,2010-11-23 10:58:00,1.0,-43.0,0.0,0.0,1.0,1.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,381.0,0.483739837398374,0.0,0.0,0.2902,0.2177,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,2023-06-01 03:09:06,billing_inquiry,critical,phone,0.45,1.0,0.5,0.0,1.0,0.4081,1,1,0,0.03773584905660377,0.03773584905660377,81.42211538461538,0.5034,inactive_90_plus_days
CUST0006719,9541-ZPSEA,male,0,yes,yes,68,yes,no,fiber_optic,yes,no,yes,no,no,no,two_year,no,credit_card_automatic,80.35,5375.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,5375.15,79.04632352941177,5463.799999999999,1.1644927536231884,0,0,1,0,0.0,high_value,49_plus_months,187.0,2.0,2011-05-05 13:13:00,2011-08-30 10:36:00,2.0,354.0,1651.18,5.000053475935829,187.0,0.0,1.0,United Kingdom,187.0,0.25,1651.18,0.0,825.59,0.0,1.0,116.0,101.0,0.8631436314363143,0.00196078431372549,0.0028948740035184576,0.5187,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,39.52316176470588,0.7475,inactive_90_plus_days
CUST0006720,9544-PYPSJ,female,1,yes,yes,62,yes,yes,fiber_optic,no,yes,yes,no,no,yes,month_to_month,yes,credit_card_automatic,96.1,6019.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,6019.35,97.08629032258065,5958.2,1.5253968253968253,1,0,1,1,0.55,high_value,49_plus_months,2.0,2.0,2010-11-23 10:49:00,2011-03-01 12:19:00,2.0,24.0,4.95,2.475,2.0,0.0,1.0,United Kingdom,2.0,0.25,4.95,0.0,2.475,0.0,1.0,98.0,283.0,0.6165311653116532,0.00196078431372549,8.678415628469559e-06,0.3707,0.2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,48.543145161290326,0.5804,inactive_90_plus_days
CUST0006721,9546-CQJSU,female,0,no,no,2,yes,yes,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,electronic_check,91.4,193.6,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,193.6,96.8,182.8,30.46666666666667,1,1,1,1,1.0,low_value,0_6_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,,product_inquiry,low,email,0.45,1.0,0.0,0.0,0.0,0.2498,0,1,1,0.3333333333333333,0.0,96.8,0.1917,no_activity
CUST0006722,9546-KDTRB,female,0,no,no,19,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,bank_transfer_automatic,24.7,465.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,465.85,24.51842105263158,469.3,1.2349999999999999,1,0,0,0,0.35,emerging_value,13_24_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-05-31 23:13:57,technical_issue,critical,social_media,0.45,1.0,1.0,0.0,1.0,0.4498,0,1,1,0.05,0.05,24.51842105263158,0.3071,no_activity
CUST0006723,9547-ITEFG,male,0,yes,yes,9,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,credit_card_automatic,102.6,897.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,897.75,99.75,923.4,10.26,1,0,1,1,0.55,emerging_value,7_12_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,99.75,0.3587,no_activity
CUST0006724,9548-LERKT,male,0,yes,no,24,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.75,483.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,483.15,20.131249999999998,474.0,0.79,0,0,0,0,0.0,emerging_value,13_24_months,1.0,1.0,2011-11-18 13:06:00,2011-11-18 13:06:00,1.0,-313.0,0.0,0.0,1.0,1.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.9728997289972899,0.0,0.0,0.5837,0.4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,20.131249999999998,0.6751,active_0_30_days
CUST0006725,9548-LIGTA,male,0,yes,no,61,yes,no,dsl,yes,yes,no,yes,yes,yes,two_year,yes,mailed_check,81.05,4747.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4747.65,77.83032786885245,4944.05,1.307258064516129,0,0,0,0,0.2,high_value,49_plus_months,1.0,1.0,2010-03-02 17:10:00,2010-03-02 17:10:00,1.0,1.0,0.0,0.0,1.0,0.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,646.0,0.12466124661246614,0.0,0.0,0.0748,0.0561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,77.83032786885245,0.5595,inactive_90_plus_days
CUST0006726,9548-ZMVTX,male,0,yes,yes,72,yes,yes,fiber_optic,no,yes,yes,yes,no,no,two_year,no,bank_transfer_automatic,90.45,6565.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,6565.85,91.19236111111111,6512.400000000001,1.239041095890411,0,0,0,1,0.0,high_value,49_plus_months,1.0,1.0,2011-06-07 12:06:00,2011-06-07 12:06:00,1.0,-12.0,0.0,0.0,1.0,1.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,185.0,0.7493224932249323,0.0,0.0,0.4496,0.3372,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,cancellation_request,high,social_media,0.45,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.0136986301369863,0.0136986301369863,91.19236111111111,0.6724,inactive_90_plus_days
CUST0006727,9552-TGUZV,male,0,yes,no,8,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,mailed_check,75.0,658.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,658.1,82.2625,600.0,8.333333333333334,1,0,1,0,0.55,emerging_value,7_12_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,cancellation_request,high,chat,0.65,1.0,0.0,0.0,1.0,0.2498,0,1,1,0.1111111111111111,0.1111111111111111,82.2625,0.2942,no_activity
CUST0006728,9553-DLCLU,female,0,no,yes,13,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,88.95,1161.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1161.75,89.36538461538461,1156.3500000000001,6.353571428571429,0,0,0,0,0.0,emerging_value,13_24_months,1.0,1.0,2010-06-04 10:01:00,2010-06-04 10:01:00,1.0,-12.0,0.0,0.0,1.0,1.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,553.0,0.2506775067750677,0.0,0.0,0.1504,0.1128,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,,technical_issue,critical,phone,0.65,1.0,0.5,0.0,1.0,0.4081,1,1,0,0.14285714285714285,0.14285714285714285,89.36538461538461,0.4202,inactive_90_plus_days
CUST0006729,9554-DFKIC,male,0,yes,yes,30,yes,yes,dsl,yes,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,54.45,1588.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1588.7,52.95666666666667,1633.5,1.756451612903226,1,0,1,0,0.55,established_value,25_48_months,1.0,1.0,2011-10-18 17:30:00,2011-10-18 17:30:00,1.0,1.0,0.0,0.0,1.0,0.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.9308943089430894,0.0,0.0,0.5585,0.4189,3.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,4.0,-10.8,-10.8,2023-06-01 23:20:33,billing_inquiry,critical,chat,0.65,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3433,1,1,0,0.0967741935483871,0.0967741935483871,52.95666666666667,0.4842,active_31_90_days
CUST0006730,9555-SAHUZ,female,0,yes,yes,38,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,no,electronic_check,54.5,2076.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,2076.05,54.63289473684211,2071.0,1.3974358974358974,1,1,1,0,0.8,established_value,25_48_months,1.0,1.0,2010-02-03 16:48:00,2010-02-03 16:48:00,1.0,-2.0,0.0,0.0,1.0,1.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,673.0,0.08807588075880757,0.0,0.0,0.0528,0.0396,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,refund_request,critical,social_media,0.45,1.0,1.0,0.0,1.0,0.4498,1,1,0,0.02564102564102564,0.02564102564102564,54.63289473684211,0.2726,inactive_90_plus_days
CUST0006731,9558-IHEZX,female,0,no,no,71,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,two_year,yes,credit_card_automatic,106.75,7283.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,7283.25,102.58098591549296,7579.25,1.4826388888888888,0,0,1,0,0.2,high_value,49_plus_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 08:29:05,billing_inquiry,medium,social_media,0.65,1.0,0.0,0.0,1.0,0.2498,0,1,1,0.013888888888888888,0.013888888888888888,102.58098591549296,0.4955,no_activity
CUST0006732,9560-ARGQJ,female,0,no,yes,16,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,81.0,1312.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,1312.15,82.009375,1296.0,4.764705882352941,1,1,1,1,1.0,emerging_value,13_24_months,4.0,2.0,2011-04-08 17:16:00,2011-07-27 14:14:00,2.0,-1.0,7.15,1.7875,4.0,1.0,1.0,United Kingdom,4.0,0.25,7.15,0.0,3.575,0.25,1.0,109.0,134.0,0.8184281842818428,0.00196078431372549,1.2535489241122696e-05,0.4918,0.369,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 15:08:01,product_inquiry,critical,social_media,0.65,1.0,1.0,0.0,0.0,0.4498,1,1,0,0.058823529411764705,0.0,41.0046875,0.3185,inactive_90_plus_days
CUST0006733,9560-BBZXK,female,0,no,no,36,no,no_phone_service,dsl,yes,no,no,no,no,no,two_year,no,bank_transfer_automatic,31.05,1126.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1126.35,31.287499999999998,1117.8,0.8391891891891892,0,0,1,0,0.0,emerging_value,25_48_months,1.0,1.0,2010-05-06 16:14:00,2010-05-06 16:14:00,1.0,50.0,0.0,0.0,1.0,0.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,581.0,0.2127371273712737,0.0,0.0,0.1276,0.0957,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,14.783333333333331,14.783333333333331,2023-06-01 19:31:58,billing_inquiry,critical,email,0.55,0.5,1.0,0.0,1.0,0.4397,1,1,0,0.05405405405405406,0.05405405405405406,31.287499999999998,0.4534,inactive_90_plus_days
CUST0006734,9564-KCLHR,male,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month_to_month,no,mailed_check,51.25,51.25,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,51.25,51.25,51.25,25.625,1,0,0,1,0.35,low_value,0_6_months,1.0,1.0,2011-06-10 10:46:00,2011-06-10 10:46:00,1.0,-12.0,0.0,0.0,1.0,1.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,182.0,0.7533875338753387,0.0,0.0,0.452,0.339,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.2333333333333334,2.2333333333333334,2023-06-01 21:58:58,billing_inquiry,critical,email,0.65,0.0,1.0,1.0,1.0,0.4045,1,1,0,0.5,0.5,51.25,0.4166,inactive_90_plus_days
CUST0006735,9565-AXSMR,male,0,yes,yes,52,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.2,1054.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1054.75,20.283653846153847,998.4,0.3622641509433962,0,0,0,0,0.0,emerging_value,49_plus_months,145.0,4.0,2010-06-04 09:55:00,2011-11-01 13:23:00,4.0,542.0,1405.43,5.347379310344827,145.0,1.0,1.0,United Kingdom,145.0,0.25,1405.43,0.0,351.3575,0.006896551724137931,1.0,515.0,37.0,0.9498644986449865,0.0058823529411764705,0.0024640213488323175,0.5723,0.43,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,-14.783333333333331,-14.783333333333331,2023-06-01 16:08:15,billing_inquiry,high,email,0.45,0.0,0.0,1.0,1.0,0.1681,1,1,0,0.018867924528301886,0.018867924528301886,5.070913461538462,0.6883,active_31_90_days
CUST0006736,9565-DJPIB,female,0,no,yes,4,yes,yes,fiber_optic,no,yes,no,no,yes,no,month_to_month,no,mailed_check,89.6,365.65,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,365.65,91.4125,358.4,17.919999999999998,1,0,1,1,0.35,low_value,0_6_months,28.0,1.0,2010-06-24 11:33:00,2010-06-24 11:33:00,1.0,46.0,310.35,7.2825,28.0,0.0,1.0,United Kingdom,28.0,0.25,310.35,0.0,310.35,0.0,1.0,0.0,533.0,0.2777777777777778,0.0,0.0005441103616758642,0.1667,0.1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,91.4125,0.4384,inactive_90_plus_days
CUST0006737,9565-FLVCG,male,0,yes,yes,65,yes,yes,dsl,yes,yes,no,no,no,yes,two_year,yes,mailed_check,69.55,4459.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4459.15,68.60230769230769,4520.75,1.0537878787878787,0,0,1,0,0.2,high_value,49_plus_months,15.0,2.0,2010-02-24 16:42:00,2011-03-25 14:00:00,2.0,-12.0,35.17,1.8679999999999999,15.0,1.0,1.0,United Kingdom,15.0,0.25,35.17,0.0,17.585,0.06666666666666667,1.0,393.0,258.0,0.6504065040650406,0.00196078431372549,6.166058134409583e-05,0.391,0.2934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,34.301153846153845,0.6628,inactive_90_plus_days
CUST0006738,9565-JSNFM,male,0,no,no,38,yes,no,fiber_optic,no,no,no,no,no,no,one_year,yes,bank_transfer_automatic,70.45,2597.6,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,2597.6,68.3578947368421,2677.1,1.8064102564102564,0,0,1,1,0.2,established_value,25_48_months,1.0,1.0,2010-10-15 15:12:00,2010-10-15 15:12:00,1.0,1.0,158.65,158.65,1.0,0.0,1.0,United Kingdom,1.0,0.25,158.65,0.0,158.65,0.0,1.0,0.0,419.0,0.4322493224932249,0.0,0.00027814760393064553,0.2593,0.1946,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,billing_inquiry,medium,social_media,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.02564102564102564,0.02564102564102564,68.3578947368421,0.5046,inactive_90_plus_days
CUST0006739,9570-KYEUA,male,0,no,no,64,yes,yes,fiber_optic,yes,no,yes,yes,no,yes,two_year,no,credit_card_automatic,99.25,6549.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,6549.45,102.33515625,6352.0,1.5269230769230768,0,0,0,0,0.0,high_value,49_plus_months,2.0,2.0,2009-12-14 18:45:00,2010-12-21 12:44:00,2.0,-43.0,2.55,0.425,2.0,1.0,1.0,United Kingdom,2.0,0.25,2.55,0.0,1.275,0.5,1.0,371.0,353.0,0.521680216802168,0.00196078431372549,4.470698960120682e-06,0.3138,0.2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,51.167578125,0.6775,inactive_90_plus_days
CUST0006740,9571-EDEBV,male,0,yes,no,71,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,credit_card_automatic,98.65,6962.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,6962.85,98.06830985915494,7004.150000000001,1.370138888888889,0,0,1,1,0.2,high_value,49_plus_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,98.06830985915494,0.5579,no_activity
CUST0006741,9572-MTILT,male,0,yes,no,59,yes,yes,fiber_optic,yes,yes,yes,yes,yes,no,month_to_month,yes,electronic_check,106.75,6252.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,6252.9,105.98135593220339,6298.25,1.7791666666666666,1,1,0,0,1.0,high_value,49_plus_months,7.0,3.0,2010-07-27 12:38:00,2010-12-20 11:02:00,3.0,65.0,345.78000000000003,9.33,7.0,1.0,2.0,United Kingdom,7.0,0.25,360.63,14.85,115.26,0.14285714285714285,1.0,145.0,354.0,0.5203252032520325,0.00392156862745098,0.0006062267789923645,0.3138,0.2356,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,technical_issue,low,phone,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.016666666666666666,0.016666666666666666,35.327118644067795,0.4047,inactive_90_plus_days
CUST0006742,9572-WUKSB,male,0,yes,no,3,no,no_phone_service,dsl,no,no,no,yes,no,no,month_to_month,yes,electronic_check,29.9,92.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,92.25,30.75,89.69999999999999,7.475,1,1,0,1,1.0,low_value,0_6_months,1.0,1.0,2011-04-01 12:34:00,2011-04-01 12:34:00,1.0,4.0,0.0,0.0,1.0,0.0,1.0,United Kingdom,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,252.0,0.6585365853658536,0.0,0.0,0.3951,0.2963,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,technical_issue,high,email,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.25,0.25,30.75,0.3123,inactive_90_plus_days
CUST0006743,9574-BOSMD,male,0,yes,yes,68,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,25.4,1620.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1620.2,23.826470588235296,1727.1999999999998,0.3681159420289855,0,0,0,0,0.0,established_value,49_plus_months,43.0,2.0,2010-04-30 17:16:00,2010-06-04 14:55:00,2.0,-30.0,462.48,7.535348837209302,43.0,1.0,1.0,United Kingdom,43.0,0.25,462.48,0.0,231.24,0.023255813953488372,1.0,34.0,552.0,0.2520325203252033,0.00196078431372549,0.0008108270019908286,0.152,0.1143,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,refund_request,low,phone,0.45,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.014492753623188406,0.014492753623188406,11.913235294117648,0.5749,inactive_90_plus_days
CUST0006744,9574-RKJIF,male,0,yes,yes,30,yes,yes,fiber_optic,yes,yes,no,no,yes,no,month_to_month,yes,electronic_check,94.4,2838.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,2838.7,94.62333333333332,2832.0,3.045161290322581,1,1,1,0,1.0,established_value,25_48_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,-5.6,-5.6,2023-06-01 05:44:50,product_inquiry,medium,chat,0.65,0.0,0.0,1.0,0.0,0.1878,0,1,1,0.03225806451612903,0.0,94.62333333333332,0.2656,no_activity
CUST0006745,9575-IWCAZ,male,0,yes,no,6,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,25.1,171.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,171.0,28.5,150.60000000000002,3.585714285714286,0,0,0,0,0.0,low_value,0_6_months,361.0,2.0,2010-01-31 15:58:00,2011-07-11 16:21:00,2.0,938.0,2430.02,4.054459833795013,361.0,0.0,1.0,United Kingdom,361.0,0.25,2430.02,0.0,1215.01,0.0,1.0,526.0,150.0,0.7967479674796748,0.00196078431372549,0.0042603481910088075,0.4788,0.3601,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,technical_issue,medium,social_media,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.14285714285714285,0.14285714285714285,14.25,0.5441,inactive_90_plus_days
CUST0006746,9576-ANLXO,female,0,no,no,3,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,69.55,222.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,222.3,74.10000000000001,208.64999999999998,17.3875,1,0,1,1,0.55,low_value,0_6_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 07:02:11,product_inquiry,medium,chat,0.45,1.0,0.0,0.0,0.0,0.2498,0,1,1,0.25,0.0,74.10000000000001,0.2838,no_activity
CUST0006747,9576-SYUHJ,male,0,no,no,37,yes,yes,fiber_optic,yes,no,no,no,yes,no,month_to_month,yes,electronic_check,91.15,3369.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3369.25,91.0608108108108,3372.55,2.3986842105263158,1,1,1,0,1.0,established_value,25_48_months,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,billing_inquiry,critical,email,0.65,1.0,1.0,0.0,1.0,0.4498,0,1,1,0.02631578947368421,0.02631578947368421,91.0608108108108,0.2146,no_activity
CUST0006748,9577-WJVCQ,female,0,no,no,68,yes,yes,dsl,yes,no,no,no,no,no,month_to_month,no,mailed_check,54.45,3687.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3687.75,54.231617647058826,3702.6000000000004,0.7891304347826087,1,0,1,0,0.35,established_value,49_plus_months,279.0,3.0,2010-03-11 10:30:00,2011-01-25 17:10:00,3.0,488.0,2976.72,7.426236559139785,279.0,0.0,1.0,United Kingdom,279.0,0.25,2976.72,0.0,992.2399999999999,0.0,1.0,320.0,317.0,0.570460704607046,0.00392156862745098,0.005218830983753112,0.3438,0.2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,18.077205882352942,0.6253,inactive_90_plus_days
