unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,is_churned,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score,activity_line_count,invoice_count,first_activity_date,last_activity_date,active_day_count,total_quantity,net_activity_revenue,distinct_product_count,return_line_count,primary_country,activity_mapping_confidence,anonymous_activity_line_count,gross_positive_revenue,return_amount,avg_order_value,return_rate,days_since_last_activity,activity_observation_end_date,ticket_count,open_ticket_count,closed_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,refund_or_cancel_ticket_count,avg_satisfaction_rating,avg_resolution_hours,unresolved_ticket_count,support_mapping_confidence,latest_support_time,primary_ticket_type,primary_ticket_channel,open_ticket_rate,critical_ticket_rate,low_satisfaction_rate,has_activity_flag,has_support_flag,revenue_at_risk,observed_customer_value,tenure_segment,activity_status,support_burden_segment,monthly_revenue_segment,estimated_clv_indicator,clv_segment,churn_risk_score,risk_segment
CUST0005053,7105-BENQF,male,0,no,yes,15,yes,no,dsl,yes,no,yes,no,no,yes,one_year,no,mailed_check,64.85,950.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,38.0,3.0,2011-03-29 13:04:00,2011-08-17 09:48:00,3.0,310.0,653.38,30.0,0.0,United Kingdom,0.7,0.0,653.38,0.0,217.79333333333332,0.0,114.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,950.75,13_24_months,inactive_90_plus_days,no_support,mid_low_revenue,972.7499999999999,emerging_clv,25,low_risk
CUST0005054,7105-MXJLL,female,1,yes,no,26,yes,no,dsl,no,no,yes,no,no,yes,one_year,no,mailed_check,60.7,1597.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3.0,3.0,2010-06-17 16:52:00,2011-11-03 13:46:00,3.0,-20.0,-25111.09,3.0,3.0,United Kingdom,0.39999999999999997,2.0,0.0,25111.09,-8370.363333333333,1.0,35.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,1597.4,25_48_months,active_31_90_days,no_support,mid_low_revenue,1578.2,established_clv,10,low_risk
CUST0005055,7107-UBYKY,female,0,yes,yes,35,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,25.75,882.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,469.0,8.0,2009-12-17 15:41:00,2011-08-05 15:38:00,8.0,2185.0,4623.28,345.0,0.0,United Kingdom,0.7,0.0,4623.28,0.0,577.91,0.0,125.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,882.55,25_48_months,inactive_90_plus_days,no_support,low_revenue,901.25,emerging_clv,45,medium_risk
CUST0005056,7108-DGVUU,female,1,yes,no,21,yes,yes,dsl,no,yes,yes,no,no,yes,one_year,no,bank_transfer_automatic,71.7,1497.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,16.0,2.0,2010-06-16 16:54:00,2010-10-19 16:03:00,2.0,38.0,122.35,15.0,0.0,United Kingdom,0.5874999999999999,4.0,122.35,0.0,61.175,0.0,415.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,2023-06-01 20:22:09,refund_request,email,1.0,0.0,0.0,1,1,0.0,1497.05,13_24_months,inactive_90_plus_days,low_support,mid_high_revenue,1505.7,established_clv,35,medium_risk
CUST0005057,7109-CQYUZ,male,0,no,no,52,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,yes,mailed_check,89.25,4652.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,324.0,29.0,2009-12-16 17:40:00,2011-12-05 10:15:00,23.0,1727.0,5570.47,245.0,3.0,United Kingdom,0.5013888888888889,143.0,5604.62,34.15,192.08517241379312,0.009259259259259259,4.0,2011-12-09 12:50:00,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65,2023-06-01 17:49:35,product_inquiry,phone,1.0,0.0,0.0,1,1,0.0,4652.4,49_plus_months,active_last_30_days,low_support,mid_high_revenue,4641.0,high_clv,20,low_risk
CUST0005058,7109-MFBYV,male,0,no,no,26,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,45.45,1233.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,45.0,2.0,2010-09-15 12:29:00,2011-11-03 15:18:00,2.0,188.0,382.87,45.0,0.0,United Kingdom,0.7,0.0,382.87,0.0,191.435,0.0,35.0,2011-12-09 12:50:00,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.55,,refund_request,chat,1.0,0.5,0.0,1,1,0.0,1233.15,25_48_months,active_31_90_days,low_support,mid_low_revenue,1181.7,emerging_clv,60,high_risk
CUST0005059,7110-BDTWG,female,0,yes,no,71,no,no_phone_service,dsl,no,no,yes,yes,no,yes,two_year,yes,electronic_check,47.05,3263.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,299.0,30.0,2010-01-07 11:31:00,2011-12-05 16:26:00,27.0,50026.0,46031.82,128.0,5.0,Sweden,0.6969899665551839,2.0,47806.12,1774.3,1534.394,0.016722408026755852,3.0,2011-12-09 12:50:00,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.5166666666666667,2023-06-01 11:52:51,cancellation_request,chat,1.0,0.0,0.0,1,1,0.0,3263.6,49_plus_months,active_last_30_days,moderate_support,mid_low_revenue,3340.5499999999997,established_clv,30,low_risk
CUST0005060,7112-OPOTK,male,0,no,no,33,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,electronic_check,68.25,2171.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,314.0,7.0,2010-03-24 15:39:00,2011-12-08 17:12:00,7.0,2084.0,2828.68,282.0,12.0,United Kingdom,0.3847133757961783,220.0,2892.87,64.19,404.09714285714284,0.03821656050955414,0.0,2011-12-09 12:50:00,1.0,0.0,1.0,0.0,0.0,0.0,4.0,7.783333333333333,0.0,0.65,2023-06-01 07:20:12,billing_inquiry,chat,0.0,0.0,0.0,1,1,68.25,2171.15,25_48_months,active_last_30_days,low_support,mid_low_revenue,2252.25,established_clv,40,medium_risk
CUST0005061,7113-HIPFI,male,0,yes,yes,66,yes,no,dsl,yes,yes,yes,yes,no,no,two_year,no,mailed_check,65.85,4097.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,266.0,20.0,2009-12-06 13:45:00,2011-01-13 12:52:00,17.0,1840.0,4049.52,173.0,11.0,United Kingdom,0.6695488721804511,18.0,4362.47,312.95,202.476,0.041353383458646614,329.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 08:23:20,billing_inquiry,phone,1.0,0.0,0.0,1,1,0.0,4097.05,49_plus_months,inactive_90_plus_days,low_support,mid_low_revenue,4346.099999999999,high_clv,25,low_risk
CUST0005062,7114-AEOZE,female,0,no,no,60,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,19.85,1128.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,23.0,1.0,2010-10-24 11:57:00,2010-10-24 11:57:00,1.0,426.0,552.9,23.0,0.0,United Kingdom,0.7,0.0,552.9,0.0,552.9,0.0,411.0,2011-12-09 12:50:00,4.0,3.0,1.0,3.0,0.0,1.0,3.0,-19.566666666666663,3.0,0.6,2023-06-01 21:12:25,billing_inquiry,chat,0.75,0.75,0.0,1,1,0.0,1128.1,49_plus_months,inactive_90_plus_days,moderate_support,low_revenue,1191.0,emerging_clv,35,medium_risk
CUST0005063,7115-IRDHS,female,0,yes,no,72,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,24.65,1830.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,26.0,6.0,2010-07-13 14:02:00,2011-06-29 12:53:00,5.0,117.0,334.79,23.0,2.0,United Kingdom,0.4057692307692307,17.0,490.94,156.15,55.79833333333334,0.07692307692307693,162.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 21:02:05,product_inquiry,chat,1.0,0.0,0.0,1,1,0.0,1830.05,49_plus_months,inactive_90_plus_days,low_support,low_revenue,1774.8,established_clv,25,low_risk
CUST0005064,7120-RFMVS,male,0,no,no,1,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,no,electronic_check,84.5,84.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,105.0,11.0,2009-12-11 12:17:00,2011-09-22 14:02:00,9.0,4085.0,7793.51,51.0,1.0,United Kingdom,0.6957142857142857,1.0,7793.51,0.0,708.5009090909091,0.009523809523809525,77.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 04:55:46,billing_inquiry,chat,1.0,0.0,0.0,1,1,84.5,84.5,0_6_months,active_31_90_days,low_support,mid_high_revenue,84.5,low_clv,70,high_risk
CUST0005065,7123-WQUHX,male,0,no,no,38,yes,yes,fiber_optic,no,no,yes,yes,yes,no,one_year,no,bank_transfer_automatic,95.0,3605.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,66.0,7.0,2011-02-04 16:08:00,2011-11-23 15:46:00,7.0,412.0,1214.72,59.0,2.0,United Kingdom,0.6863636363636363,2.0,1214.72,0.0,173.53142857142856,0.030303030303030304,15.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,3605.6,25_48_months,active_last_30_days,no_support,high_revenue,3610.0,established_clv,5,low_risk
CUST0005066,7124-UGSUR,female,1,yes,no,61,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,credit_card_automatic,104.4,6405.0,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,83.0,9.0,2009-12-03 12:02:00,2011-11-27 14:25:00,9.0,581.0,1316.53,71.0,8.0,United Kingdom,0.7,0.0,1425.38,108.85000000000001,146.2811111111111,0.0963855421686747,11.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,104.4,6405.0,49_plus_months,active_last_30_days,no_support,high_revenue,6368.400000000001,high_clv,15,low_risk
CUST0005067,7126-RBHSD,female,0,yes,no,17,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,no,electronic_check,78.9,1348.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,235.0,20.0,2009-12-02 13:51:00,2011-12-07 11:36:00,20.0,2575.0,4187.68,163.0,6.0,United Kingdom,0.6980851063829786,1.0,4220.22,32.54,209.38400000000001,0.02553191489361702,2.0,2011-12-09 12:50:00,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.55,,billing_inquiry,phone,1.0,0.5,0.0,1,1,0.0,1348.95,13_24_months,active_last_30_days,low_support,mid_high_revenue,1341.3000000000002,emerging_clv,60,high_risk
CUST0005068,7128-GGCNO,male,0,no,no,46,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,no,bank_transfer_automatic,72.8,3249.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,10.0,2.0,2010-05-19 11:11:00,2010-10-31 12:33:00,2.0,302.0,560.14,10.0,0.0,United Kingdom,0.7,0.0,560.14,0.0,280.07,0.0,404.0,2011-12-09 12:50:00,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.5833333333333334,2023-06-01 20:27:56,product_inquiry,social_media,1.0,0.3333333333333333,0.0,1,1,0.0,3249.4,25_48_months,inactive_90_plus_days,moderate_support,mid_high_revenue,3348.7999999999997,established_clv,65,high_risk
CUST0005069,7129-ACFOG,female,0,no,no,5,yes,yes,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,53.8,283.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,27.0,7.0,2009-12-03 16:49:00,2011-10-27 12:13:00,7.0,6262.0,2263.02,12.0,0.0,United Kingdom,0.6,6.0,2263.02,0.0,323.2885714285714,0.0,43.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,283.95,0_6_months,active_31_90_days,no_support,mid_low_revenue,269.0,low_clv,60,high_risk
CUST0005070,7129-AZJDE,male,0,yes,yes,34,yes,no,fiber_optic,no,no,no,no,no,yes,one_year,yes,bank_transfer_automatic,78.95,2647.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,16.0,3.0,2010-02-24 13:40:00,2011-09-21 12:50:00,3.0,59.0,507.84,16.0,2.0,United Kingdom,0.6437499999999999,2.0,507.84,0.0,169.28,0.125,79.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,2023-06-01 16:57:41,refund_request,social_media,1.0,0.0,0.0,1,1,0.0,2647.2,25_48_months,active_31_90_days,low_support,mid_high_revenue,2684.3,established_clv,20,low_risk
CUST0005071,7129-CAKJW,female,0,no,no,17,yes,yes,fiber_optic,no,no,yes,no,no,no,month_to_month,no,bank_transfer_automatic,80.05,1345.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,600.0,25.0,2009-12-14 16:29:00,2011-11-10 12:47:00,18.0,8731.0,17221.47,324.0,3.0,United Kingdom,0.7,0.0,17298.45,76.98,688.8588000000001,0.005,29.0,2011-12-09 12:50:00,2.0,1.0,1.0,1.0,1.0,1.0,2.0,-19.366666666666667,1.0,0.55,2023-06-01 19:03:06,billing_inquiry,chat,0.5,0.5,0.5,1,1,0.0,1345.65,13_24_months,active_last_30_days,low_support,mid_high_revenue,1360.85,emerging_clv,50,medium_risk
CUST0005072,7130-CTCUS,male,1,yes,no,16,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,yes,bank_transfer_automatic,54.55,825.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,60.0,3.0,2009-12-22 13:51:00,2011-06-21 16:36:00,3.0,139.0,666.5,60.0,0.0,United Kingdom,0.37,44.0,666.5,0.0,222.16666666666666,0.0,170.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 07:25:25,billing_inquiry,phone,1.0,0.0,0.0,1,1,0.0,825.1,13_24_months,inactive_90_plus_days,low_support,mid_low_revenue,872.8,emerging_clv,55,medium_risk
CUST0005073,7130-VTEWQ,female,1,no,no,8,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,75.75,606.25,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,42.0,3.0,2010-11-17 13:42:00,2011-10-28 13:00:00,3.0,521.0,670.0600000000001,40.0,0.0,United Kingdom,0.7,0.0,670.0600000000001,0.0,223.35333333333335,0.0,41.0,2011-12-09 12:50:00,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.65,2023-06-01 15:58:42,billing_inquiry,chat,1.0,0.5,0.0,1,1,75.75,606.25,7_12_months,active_31_90_days,low_support,mid_high_revenue,606.0,emerging_clv,80,high_risk
CUST0005074,7130-YXBRO,male,0,yes,no,48,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,month_to_month,yes,bank_transfer_automatic,111.45,5315.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,303.0,22.0,2009-12-22 13:52:00,2011-11-28 13:47:00,21.0,2855.0,6100.650000000001,205.0,3.0,United Kingdom,0.697029702970297,2.0,6126.25,25.6,277.30227272727274,0.009900990099009901,10.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,2023-06-01 21:27:56,cancellation_request,phone,1.0,0.0,0.0,1,1,0.0,5315.1,25_48_months,active_last_30_days,low_support,high_revenue,5349.6,high_clv,45,medium_risk
CUST0005075,7131-ZQZNK,female,0,yes,yes,60,no,no_phone_service,dsl,yes,no,yes,yes,yes,yes,two_year,no,credit_card_automatic,59.85,3590.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,52.0,8.0,2010-11-03 13:09:00,2011-10-20 14:52:00,6.0,444.0,943.68,43.0,2.0,United Kingdom,0.7,0.0,953.58,9.9,117.96,0.038461538461538464,49.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,2023-06-01 03:26:53,refund_request,social_media,1.0,0.0,0.0,1,1,0.0,3590.2,49_plus_months,active_31_90_days,low_support,mid_low_revenue,3591.0,established_clv,10,low_risk
CUST0005076,7133-VBDCG,female,0,no,no,25,yes,no,fiber_optic,yes,yes,no,no,no,no,month_to_month,yes,bank_transfer_automatic,79.85,2015.35,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,59.0,4.0,2009-12-04 15:43:00,2010-11-18 16:57:00,4.0,757.0,1059.41,47.0,1.0,United Kingdom,0.6923728813559321,1.0,1059.41,0.0,264.8525,0.01694915254237288,385.0,2011-12-09 12:50:00,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.45,,refund_request,social_media,1.0,1.0,0.0,1,1,79.85,2015.35,25_48_months,inactive_90_plus_days,low_support,mid_high_revenue,1996.2499999999998,established_clv,55,medium_risk
CUST0005077,7134-HBPBS,female,1,no,no,72,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,108.1,7774.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,234.0,21.0,2010-02-24 10:58:00,2011-11-23 13:27:00,21.0,3722.0,3341.65,150.0,28.0,United Kingdom,0.698076923076923,1.0,3594.76,253.10999999999999,159.1261904761905,0.11965811965811966,15.0,2011-12-09 12:50:00,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.55,2023-06-01 16:55:00,cancellation_request,social_media,1.0,0.5,0.0,1,1,0.0,7774.05,49_plus_months,active_last_30_days,low_support,high_revenue,7783.2,high_clv,25,low_risk
CUST0005078,7134-MJPDY,female,1,no,no,66,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,one_year,yes,credit_card_automatic,102.85,6976.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,45.0,5.0,2010-11-11 12:26:00,2011-10-25 16:49:00,5.0,752.0,1084.17,39.0,2.0,United Kingdom,0.7,0.0,1118.95,34.78,216.834,0.044444444444444446,44.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,6976.75,49_plus_months,active_31_90_days,no_support,high_revenue,6788.099999999999,high_clv,5,low_risk
CUST0005079,7136-IHZJA,female,0,yes,yes,40,yes,no,dsl,yes,yes,no,yes,no,yes,month_to_month,yes,mailed_check,71.35,2847.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,31.0,2.0,2010-10-07 14:25:00,2011-07-18 10:19:00,2.0,45.0,144.48999999999998,31.0,1.0,United Kingdom,0.264516129032258,30.0,321.45,176.96,72.24499999999999,0.03225806451612903,144.0,2011-12-09 12:50:00,2.0,1.0,1.0,0.0,0.0,2.0,4.0,-10.0,1.0,0.55,2023-06-01 19:20:44,refund_request,email,0.5,0.0,0.0,1,1,0.0,2847.2,25_48_months,inactive_90_plus_days,low_support,mid_high_revenue,2854.0,established_clv,55,medium_risk
CUST0005080,7136-RVDTZ,male,1,no,no,70,no,no_phone_service,dsl,no,no,no,no,yes,yes,one_year,yes,electronic_check,45.25,3264.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,160.0,6.0,2010-01-20 16:53:00,2011-11-20 15:30:00,6.0,415.0,1764.05,157.0,3.0,United Kingdom,0.37093750000000003,117.0,1764.05,0.0,294.0083333333333,0.01875,18.0,2011-12-09 12:50:00,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.5833333333333334,,refund_request,email,1.0,0.3333333333333333,0.0,1,1,45.25,3264.45,49_plus_months,active_last_30_days,moderate_support,mid_low_revenue,3167.5,established_clv,40,medium_risk
CUST0005081,7137-NAXML,male,0,no,no,23,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,20.15,405.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,466.0,18.0,2010-02-17 13:39:00,2011-12-05 16:12:00,12.0,5142.0,7885.57,274.0,13.0,United Kingdom,0.674892703862661,26.0,8356.97,471.4,438.0872222222222,0.027896995708154508,3.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 10:06:43,product_inquiry,phone,1.0,0.0,0.0,1,1,0.0,405.6,13_24_months,active_last_30_days,low_support,low_revenue,463.45,emerging_clv,10,low_risk
CUST0005082,7137-RYLPP,male,1,yes,no,37,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,85.7,3171.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,3.0,2.0,2010-08-12 14:42:00,2011-09-29 11:29:00,2.0,37.0,100.8,3.0,0.0,United Kingdom,0.5499999999999999,1.0,100.8,0.0,50.4,0.0,71.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,,billing_inquiry,email,1.0,0.0,0.0,1,1,85.7,3171.15,25_48_months,active_31_90_days,low_support,mid_high_revenue,3170.9,established_clv,50,medium_risk
CUST0005083,7138-GIRSH,male,0,no,no,50,yes,yes,dsl,no,no,yes,yes,no,yes,two_year,no,bank_transfer_automatic,69.5,3418.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,750.0,53.0,2009-12-01 17:28:00,2011-12-09 09:45:00,41.0,17260.0,30989.36,432.0,19.0,United Kingdom,0.6933999999999999,11.0,31571.06,581.7,584.7049056603773,0.025333333333333333,0.0,2011-12-09 12:50:00,4.0,3.0,1.0,1.0,1.0,0.0,2.0,-16.55,3.0,0.6,2023-06-01 22:13:53,product_inquiry,email,0.75,0.25,0.25,1,1,0.0,3418.2,49_plus_months,active_last_30_days,moderate_support,mid_low_revenue,3475.0,established_clv,20,low_risk
CUST0005084,7139-JZFVG,male,0,yes,yes,60,yes,no,dsl,yes,yes,yes,no,no,no,two_year,no,bank_transfer_automatic,60.5,3694.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,109.0,8.0,2010-02-26 09:24:00,2011-08-11 10:13:00,8.0,1287.0,1365.1100000000001,90.0,4.0,United Kingdom,0.6587155963302752,10.0,1380.41,15.3,170.63875000000002,0.03669724770642202,120.0,2011-12-09 12:50:00,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.6,2023-06-01 20:11:57,cancellation_request,phone,1.0,0.0,0.0,1,1,0.0,3694.45,49_plus_months,inactive_90_plus_days,moderate_support,mid_low_revenue,3630.0,established_clv,45,medium_risk
CUST0005085,7140-ADSMJ,male,0,no,no,8,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,credit_card_automatic,20.45,162.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,37.0,4.0,2010-08-17 11:52:00,2011-11-07 09:24:00,4.0,455.0,622.57,30.0,0.0,United Kingdom,0.7,0.0,622.57,0.0,155.6425,0.0,32.0,2011-12-09 12:50:00,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.65,,billing_inquiry,chat,1.0,0.0,0.0,1,1,0.0,162.3,7_12_months,active_31_90_days,low_support,low_revenue,163.6,low_clv,60,high_risk
CUST0005086,7142-HVGBG,male,1,yes,no,43,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,103.0,4414.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,461.0,2.0,2011-01-12 15:01:00,2011-01-30 14:36:00,2.0,1683.0,4119.47,448.0,0.0,United Kingdom,0.29197396963123645,418.0,4119.47,0.0,2059.735,0.0,312.0,2011-12-09 12:50:00,1.0,0.0,1.0,1.0,0.0,1.0,5.0,2.85,0.0,0.65,2023-06-01 07:30:03,cancellation_request,phone,0.0,1.0,0.0,1,1,103.0,4414.3,25_48_months,inactive_90_plus_days,low_support,high_revenue,4429.0,high_clv,70,high_risk
CUST0005087,7143-BQIBA,male,0,no,no,10,yes,no,dsl,yes,no,no,yes,yes,no,month_to_month,no,bank_transfer_automatic,62.25,612.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,275.0,10.0,2009-12-03 19:13:00,2011-11-21 17:33:00,8.0,1032.0,1728.99,214.0,0.0,United Kingdom,0.6983636363636363,1.0,1728.99,0.0,172.899,0.0,17.0,2011-12-09 12:50:00,4.0,2.0,2.0,0.0,0.0,3.0,4.5,-10.283333333333333,2.0,0.55,2023-06-01 22:36:18,cancellation_request,social_media,0.5,0.0,0.0,1,1,0.0,612.95,7_12_months,active_last_30_days,moderate_support,mid_low_revenue,622.5,emerging_clv,60,high_risk
CUST0005088,7145-FEJWU,female,0,no,yes,12,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,105.3,1275.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,93.0,2.0,2010-11-19 13:37:00,2011-09-12 14:24:00,2.0,305.0,569.96,81.0,0.0,United Kingdom,0.7,0.0,569.96,0.0,284.98,0.0,87.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,1275.65,7_12_months,active_31_90_days,no_support,high_revenue,1263.6,emerging_clv,65,high_risk
CUST0005089,7147-AYBAA,male,0,no,no,37,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,mailed_check,70.35,2552.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,145.0,12.0,2010-12-14 14:04:00,2011-12-07 13:16:00,12.0,2158.0,2328.54,107.0,5.0,United Kingdom,0.6782758620689655,7.0,2379.7,51.16,194.045,0.034482758620689655,1.0,2011-12-09 12:50:00,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.983333333333333,0.0,0.45,2023-06-01 02:18:40,product_inquiry,chat,0.0,0.0,0.0,1,1,0.0,2552.9,25_48_months,active_last_30_days,low_support,mid_high_revenue,2602.95,established_clv,30,low_risk
CUST0005090,7148-XZPHA,male,0,yes,yes,55,yes,no,fiber_optic,no,yes,no,yes,no,no,month_to_month,no,electronic_check,79.4,4238.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,16.0,2.0,2009-12-22 13:44:00,2010-10-24 13:55:00,2.0,82.0,331.35,16.0,1.0,United Kingdom,0.671875,1.0,331.35,0.0,165.675,0.0625,410.0,2011-12-09 12:50:00,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.45,,cancellation_request,chat,1.0,1.0,0.0,1,1,0.0,4238.45,49_plus_months,inactive_90_plus_days,low_support,mid_high_revenue,4367.0,high_clv,55,medium_risk
